OutcodePLUSOne,Latitude,Longitude
PH2 9,56.3279650952381,-3.4014702987013
PH21 1,57.0897470196079,-4.02002282352941
PH25 3,57.2614467142857,-3.64751628571429
PH26 9,57.330693,-3.608979
PH3 1,56.302336976415,-3.70531315566038
PH30 4,56.79214,-4.601595
PH31 4,56.89203825,-4.817179
PH33 7,56.8342703333333,-5.12146137735849
PH35 4,57.0741595333333,-4.9151024
PH4 1,56.2608243793104,-3.78398
PH41 4,57.008584974359,-5.82009376923077
PH43 4,57.015382,-6.281465
PH44 4,57.056771,-6.503636
PH5 2,56.3282930465116,-3.82982434883721
PH50 4,56.7141977727273,-4.96437386363636
PH6 2,56.3717422782609,-3.99866130434783
PH7 3,56.3728361822222,-3.81187542666667
PH9 0,56.6504430222222,-3.69139473333333
PL1 1,50.3709770578513,-4.1385288677686
PL1 3,50.3675552150538,-4.15486551075268
PL1 4,50.3719392781065,-4.1750479112426
PL10 1,50.3457615536723,-4.21157093785311
PL11 2,50.3760311340206,-4.20561060309279
PL12 4,50.4079245141844,-4.23030442907801
PL12 9,50.408542,-4.213646
PL13 1,50.3634418870057,-4.44700444067797
PL14 4,50.4380168290599,-4.48622700854701
PL14 6,50.4693129790576,-4.51006481675393
PL15 7,50.6084390886076,-4.42376988185654
PL17 7,50.5060318186046,-4.3251388372093
PL18 9,50.5153066962617,-4.22126786448598
PL19 0,50.5691754117647,-4.16430496791444
PL19 8,50.5494949683258,-4.1730838280543
PL19 9,50.5532744834124,-4.12815632227488
PL2 2,50.3930365633803,-4.16762879342723
PL20 7,50.4902471455939,-4.14638801532567
PL23 1,50.3374468037975,-4.63586848734177
PL24 2,50.3556422948718,-4.711318
PL25 3,50.3435068918919,-4.76241592664092
PL25 5,50.3396403163265,-4.80053592857143
PL27 9,50.52038725,-4.826626
PL28 8,50.5329227477064,-4.96821694954129
PL3 4,50.3837978251121,-4.14456910762332
PL3 5,50.3904228521401,-4.12797064591439
PL3 6,50.38818867713,-4.10742847085202
PL30 3,50.5537709137931,-4.75577833333333
PL30 4,50.5112096951871,-4.67236394117647
PL31 1,50.4655528673469,-4.72340523979592
PL31 2,50.4724982259615,-4.7206855625
PL32 9,50.6327858527607,-4.66262834355828
PL33 9,50.6218451710526,-4.73177102631579
PL35 0,50.6848805128205,-4.68526511538461
PL4 0,50.3683800696203,-4.12736003797468
PL4 6,50.3789519241379,-4.13645034482759
PL4 8,50.3756875103093,-4.13002472680413
PL4 9,50.3725373431952,-4.11949574556213
PL5 3,50.4088971867704,-4.14962890272373
PL5 4,50.4227476628571,-4.15366556
PL6 5,50.4061979552716,-4.12205752396166
PL6 6,50.4275524628099,-4.13240164049587
PL6 7,50.4326911528383,-4.10739890393013
PL6 8,50.4087032765957,-4.09898179255319
PL7 1,50.383900673913,-4.05109206521739
PL7 2,50.389041647343,-4.03867387922705
PL9 8,50.3601651098485,-4.07299912121212
PO1 1,50.8000180827586,-1.08432743448276
PO1 3,50.7986552763819,-1.10280409547739
PO1 4,50.804681,-1.08423851677852
PO10 7,50.852584335849,-0.940734018867924
PO10 8,50.8510621503759,-0.918548281954888
PO11 1,50.789861,-0.986446
PO11 9,50.7852161008403,-0.966385109243697
PO12 1,50.7949927375,-1.1286673875
PO12 2,50.7874974556451,-1.14946008870968
PO12 3,50.7996635826447,-1.1494513553719
PO13 8,50.8026332777777,-1.18323066049383
PO14 1,50.8450248185654,-1.19719143037975
PO14 2,50.8237712844828,-1.21362728448276
PO14 3,50.8314393104839,-1.22291134677419
PO14 9,50.8452321573034,-1.18523687640449
PO15 5,50.8577135512821,-1.22205582051282
PO15 6,50.8632558409091,-1.21052134090909
PO16 9,50.8429814444445,-1.130844
PO17 5,50.8904462173913,-1.19392298550725
PO18 0,50.8773842149123,-0.745637732456141
PO19 3,50.8401377835052,-0.795271128865979
PO19 6,50.8458488433735,-0.771616536144578
PO19 8,50.8284742878049,-0.778848809756098
PO2 0,50.8184932087379,-1.07218744174757
PO2 7,50.8103637033493,-1.07709412440191
PO2 8,50.8170540534759,-1.08555380748663
PO20 0,50.7323947549407,-0.785021877470356
PO20 2,50.8440822727272,-0.719764760330578
PO20 7,50.7913684365482,-0.818989913705583
PO21 1,50.7847939213483,-0.673400745318353
PO21 2,50.7855823458647,-0.683812304511279
PO21 4,50.7760523457249,-0.724274572490706
PO21 9,50.783937,-0.671195
PO22 0,50.8316261454545,-0.639423572727273
PO22 7,50.7901778596491,-0.64058202631579
PO22 8,50.7946724044944,-0.653817207865168
PO22 9,50.8004612815126,-0.678069336134454
PO3 6,50.8059502544379,-1.05933493491124
PO30 1,50.6954751991701,-1.29838146887967
PO30 5,50.7035250524691,-1.30673090432099
PO30 9,50.7029266666667,-1.29230721794872
PO31 7,50.7575467,-1.30075331851852
PO31 8,50.7508845828877,-1.31601807486631
PO33 3,50.723833392,-1.178486084
PO33 4,50.7201236703297,-1.21783914285714
PO33 9,50.717581,-1.157796
PO37 7,50.634909631579,-1.18070149342105
PO38 1,50.5950677110266,-1.21013320532319
PO38 2,50.5985098922156,-1.29191650299401
PO4 0,50.7872247605634,-1.07457858215962
PO40 0,50.682804,-1.525154
PO5 1,50.7914925576923,-1.08245220512821
PO5 2,50.7846803179724,-1.0831617281106
PO6 2,50.8437618127854,-1.05877147031963
PO6 4,50.8497825856574,-1.1013026374502
PO7 4,50.9280450169492,-1.08822442372881
PO7 5,50.8644715330739,-1.0398113151751
PO7 6,50.8985397903226,-1.05927558064516
PO7 8,50.877585836,-1.018209024
PO7 9,50.887398,-1.043928
PO8 0,50.9301942334495,-1.00240409756098
PO9 1,50.8504412704081,-0.985213739795917
PO9 2,50.8582170229007,-0.973129721374046
PO9 3,50.8586111549296,-1.0017556056338
PO9 6,50.8890553411765,-0.957514847058823
PO9 9,50.8537774166667,-0.980602333333333
PR1 0,53.7463703771428,-2.73479696
PR1 1,53.7635129071429,-2.69959990714286
PR1 3,53.7563236818182,-2.69802343181818
PR1 4,53.759805039548,-2.67833829943503
PR11 1,53.759786,-2.684875
PR2 2,53.7665617836539,-2.72684352884615
PR2 5,53.7956396428571,-2.64032468367347
PR2 7,53.7861232352941,-2.73917372058824
PR2 8,53.7811297151163,-2.69761052325581
PR25 1,53.6903886848485,-2.71336226060606
PR25 5,53.6972134938271,-2.66855698765432
PR25 9,53.6975362727273,-2.70590590909091
PR26 7,53.692842,-2.73083398113207
PR26 9,53.6677145662651,-2.77860018072289
PR3 0,53.8817536224899,-2.80043004417671
PR3 1,53.9058900870968,-2.76335466774193
PR3 3,53.827497262931,-2.59246994396552
PR3 5,53.8169907971014,-2.72786920289855
PR3 6,53.9072876746988,-2.90186685542169
PR4 0,53.7950048861386,-2.77958212871287
PR4 1,53.7539307592593,-2.87753568055556
PR4 2,53.7809402618026,-2.88378181974249
PR4 4,53.7182252987805,-2.75924344512195
PR4 5,53.7252354318182,-2.78179214090909
PR4 6,53.687366932773,-2.84220214285714
PR6 0,53.6545918042553,-2.62009245106383
PR6 7,53.6880127992424,-2.63674213257575
PR6 9,53.6314670684932,-2.59948647945206
PR7 1,53.657959105,-2.637378995
PR7 2,53.6472730379747,-2.64064243881856
PR7 3,53.6420031016043,-2.63301582352941
PR7 7,53.6805130344828,-2.65950181609195
PR8 1,53.6443768757764,-3.00665188819876
PR8 3,53.6023275684648,-3.03163058506224
PR8 5,53.6317629153846,-2.98656573076923
PR8 9,53.6320050194174,-2.99055441747573
PR9 0,53.6505618215963,-2.99843844600939
PR9 8,53.6712403783784,-2.93540410810811
PR9 9,53.66084997351,-2.97628352317881
RG1 3,51.4561826023392,-0.958048116959064
RG1 7,51.4553659043062,-0.981628813397129
RG10 0,51.4651078636364,-0.842627297520661
RG12 0,51.3976076666667,-0.734159827586207
RG12 1,51.4159727433628,-0.758272814159292
RG14 1,51.4072181863636,-1.32985245909091
RG14 3,51.4311873214286,-1.32908328571429
RG14 6,51.3859459019608,-1.34062779411765
RG14 7,51.3915285079365,-1.31955860714286
RG17 1,51.415789,-1.514649
RG17 7,51.483834373494,-1.49493994578313
RG18 4,51.4070058865979,-1.25118001030928
RG19 3,51.4011394571429,-1.26731133571429
RG19 4,51.3977633614458,-1.24522114457831
RG19 6,51.3783915,-1.2741651
RG2 8,51.4215560560345,-0.959755021551724
RG2 9,51.402727020202,-0.928134005050505
RG20 4,51.3470426491228,-1.27651257894737
RG20 5,51.3287769142857,-1.24919331428571
RG20 6,51.5153512045455,-1.24985679545455
RG20 7,51.51008292,-1.334593576
RG21 3,51.2557807278106,-1.08778234319527
RG21 4,51.2679522686567,-1.07963856716418
RG21 5,51.2741342193548,-1.08763685806452
RG22 5,51.2499480283401,-1.13646255870445
RG22 6,51.2568548181818,-1.11698023966942
RG23 7,51.24989048,-1.17136183333333
RG24 9,51.2841001444867,-1.09870987072243
RG25 2,51.2152867782806,-1.09527680995475
RG25 3,51.2435608101266,-1.25973053164557
RG26 4,51.3546490583333,-1.14940136666667
RG26 9,51.354425,-1.152945
RG27 0,51.3281177914692,-0.966890109004739
RG27 8,51.3011292883895,-0.907527797752809
RG27 9,51.2830116472728,-0.965743905454545
RG28 9,51.22942,-1.339452
RG29 1,51.2459722945737,-0.946869193798449
RG30 1,51.45912406,-0.99971873
RG30 9,51.460183,-0.991861999999999
RG31 6,51.4693361382489,-1.04305061290323
RG31 7,51.4414458947369,-1.03843512030075
RG4 6,51.4757366864865,-0.940421308108107
RG4 9,51.5074702704082,-0.981139494897959
RG40 1,51.4139821160715,-0.827162933035714
RG40 2,51.4079297230769,-0.829000638461538
RG40 5,51.4260712597403,-0.821273337662338
RG41 2,51.4072149051095,-0.845431321167883
RG41 4,51.4011384074074,-0.864207685185185
RG42 1,51.420482352,-0.76834404
RG42 2,51.4246024255319,-0.753516843971631
RG42 6,51.4393074298246,-0.731288570175439
RG42 7,51.4266531190476,-0.715260309523809
RG45 9,51.410738,-0.83506
RG5 4,51.4535542427536,-0.896098514492754
RG6 1,51.4521300617284,-0.932343981481482
RG6 3,51.4313006494845,-0.910539773195876
RG6 5,51.4325421777778,-0.935078037037037
RG6 7,51.4390181866667,-0.921167873333333
RG7 2,51.3594739536424,-1.05954102649007
RG7 3,51.388867159322,-1.06129729152542
RG7 5,51.4209031260869,-1.13064066086957
RG7 6,51.4332966464647,-1.17363697979798
RG7 8,51.3611833125,-1.16220490625
RG8 6,51.483524,-1.087305
RG8 7,51.4944166339286,-1.08184635267857
RG8 8,51.4788949099526,-1.10681209478673
RG9 2,51.5400246456693,-0.906309724409448
RG9 5,51.5507471055046,-0.995280032110092
RH1 1,51.2417003157895,-0.168569076923077
RH1 2,51.2486830292398,-0.166485877192982
RH1 4,51.2384526282723,-0.129427397905759
RH1 6,51.2319086332046,-0.173375362934363
RH10 0,51.1171708157895,-0.188394131578948
RH10 1,51.1173015971223,-0.178362208633094
RH10 3,51.1317267465754,-0.135486479452055
RH10 6,51.1074967613168,-0.177877131687243
RH10 8,51.1232406821192,-0.180986529801325
RH11 0,51.1205368502203,-0.216340444933921
RH11 8,51.1080083221884,-0.209913960486322
RH12 1,51.0626814101562,-0.33320103515625
RH12 3,51.0858231921568,-0.395267423529411
RH12 9,51.0669914054053,-0.321846783783784
RH13 0,51.049539865497,-0.38232018128655
RH13 5,51.0636219880478,-0.314221800796813
RH13 8,50.9806855638767,-0.318104057268723
RH13 9,51.0277759605911,-0.347043019704433
RH14 9,51.02153178125,-0.450839086805556
RH15 0,50.9558980391459,-0.119083259786477
RH15 8,50.9619588022814,-0.136464281368821
RH16 1,51.0077972112069,-0.1062595
RH16 2,51.0104662986426,-0.0829229411764707
RH16 3,50.9996672637796,-0.094120094488189
RH16 4,50.9924121094891,-0.106534062043796
RH17 5,51.0044061869565,-0.168088691304348
RH17 7,51.0128132537313,-0.0381834278606965
RH18 5,51.0945148581081,0.0333898310810811
RH19 1,51.1285767355372,-0.021306652892562
RH19 2,51.1390341652543,-0.0264320889830508
RH19 3,51.1271777060606,0.00476290303030304
RH2 0,51.2438966625,-0.1931065625
RH2 2,51.2400814999999,-0.204269875
RH20 1,50.952874965,-0.540724445000001
RH20 4,50.9173906899563,-0.452320759825327
RH3 7,51.2326736597223,-0.279384090277778
RH4 1,51.2356962765957,-0.329297370212766
RH5 4,51.2026140625,-0.321691604166667
RH5 6,51.2211134795918,-0.37600231122449
RH6 8,51.1801107,-0.172742584210526
RH6 9,51.1722917401316,-0.141710404605263
RH77 1,51.138771,-0.169752
RH8 0,51.2541640170213,0.00801287659574468
RH8 9,51.24685189375,-0.0060328125
RH9 8,51.2359260657895,-0.0660778355263158
RM1 1,51.5775709066667,0.17988688
RM1 2,51.5735566724138,0.189808681034483
RM1 4,51.591606264151,0.180236575471698
RM10 7,51.5547219282051,0.157025143589744
RM10 8,51.5436874976744,0.158699995348837
RM10 9,51.5355229881657,0.15715599408284
RM11 1,51.5664860625,0.206136807692308
RM11 2,51.5774112,0.219200917948718
RM11 3,51.5679444020619,0.231348051546392
RM12 4,51.557789235955,0.202153883895131
RM12 5,51.5452110993789,0.201952968944099
RM12 6,51.5527574318182,0.219909948863636
RM13 7,51.535661,0.1909511375
RM13 8,51.5243509668874,0.18071240397351
RM13 9,51.518847796,0.204274052
RM14 3,51.5521103976608,0.285393719298246
RM15 6,51.5154651552795,0.295139757763975
RM16 2,51.4952362585366,0.334461746341464
RM16 5,51.4983830476191,0.303791095238095
RM20 2,51.4867957692308,0.282957846153846
RM3 0,51.5941490807175,0.233299067264574
RM3 9,51.6074787475247,0.232345094059406
RM4 1,51.6385923481013,0.159172101265823
RM5 2,51.6035990180723,0.159023415662651
RM6 5,51.5825315126582,0.131064493670886
RM7 7,51.580165576087,0.170606989130435
RM7 8,51.5888359059829,0.16006664957265
RM8 3,51.5569075220126,0.135032150943396
RM9 5,51.548451758427,0.140177196629213
RM9 6,51.5345022011834,0.140123337278107
S1 2,53.3814238,-1.467907175
S1 3,53.3790084482758,-1.47268427586207
S1 4,53.3783427282052,-1.47358213846154
S10 2,53.3769344503311,-1.49270540397351
S10 3,53.37131,-1.52420340552995
S10 4,53.3688063098592,-1.55718458450704
S10 5,53.3788433463687,-1.5208812122905
S11 0,53.363488,-1.508504
S11 8,53.3672867196971,-1.49576060606061
S11 9,53.3537652880659,-1.51166773251029
S12 3,53.3416280193548,-1.41266523225806
S12 9,53.360482,-1.425084
S13 7,53.3588669319372,-1.37310432984293
S13 8,53.3654281829787,-1.40130008510638
S14 1,53.3462126978022,-1.44452593406593
S18 3,53.3114462391304,-1.45391986956522
S18 4,53.292486754717,-1.43672452830189
S18 7,53.2814046206897,-1.50381884482759
S18 8,53.3019512653061,-1.49457553741497
S2 5,53.3802051383648,-1.44890961006289
S20 3,53.3301707333333,-1.33843146666667
S20 5,53.3269387378641,-1.3665016407767
S20 7,53.3386881216217,-1.35471278378378
S21 3,53.2970476909091,-1.32595774545455
S21 4,53.3080348922156,-1.36425341317365
S21 5,53.3050040454545,-1.39507377272727
S25 3,53.3764455555555,-1.22973188888889
S25 4,53.3579080495868,-1.21862261157025
S25 5,53.347732537037,-1.22471031481481
S26 1,53.3546485116279,-1.25755079069767
S26 3,53.373979,-1.31641628301887
S26 4,53.3632739528302,-1.31992133962264
S26 6,53.3410851506849,-1.25770908219178
S26 7,53.3195583018868,-1.26136467924528
S3 7,53.3826594120603,-1.48088909547739
S32 1,53.32962055,-1.65640511666667
S32 2,53.2973426571429,-1.63537882857143
S33 8,53.3444992083333,-1.77139475
S33 9,53.3283589818182,-1.7421354
S35 1,53.4592049859155,-1.47521982394366
S35 4,53.4728160854701,-1.49360335897436
S35 5,53.461777,-1.470168
S35 8,53.4415937765957,-1.49697256382979
S36 0,53.481476,-1.593623
S36 8,53.5199882711864,-1.60659011864407
S4 7,53.3962060561798,-1.45587265730337
S4 8,53.4073757166667,-1.44113474166667
S40 3,53.2282028016878,-1.45880799156118
S40 4,53.244151807947,-1.45522132450331
S41 7,53.2441521327014,-1.43080923696682
S42 5,53.1891766071429,-1.38099449285714
S42 7,53.2313538726115,-1.48951187261146
S43 1,53.255746408867,-1.39720149753695
S43 4,53.2792577432432,-1.2690124527027
S44 6,53.2309320103448,-1.29106522413793
S45 9,53.1658727682403,-1.41184257939914
S49 1,53.2352335,-1.4346838
S5 6,53.4177402352941,-1.44609112254902
S5 8,53.41678225,-1.48214573706897
S6 1,53.4204946153846,-1.50344055982906
S6 4,53.4062436313559,-1.51184802118644
S6 5,53.3937978994975,-1.52062524623116
S6 9,53.400624,-1.49233
S60 1,53.4303139874214,-1.36262145283019
S60 2,53.4233754514563,-1.3504537961165
S60 4,53.4097001875,-1.3217256875
S60 5,53.3981420234375,-1.3637250625
S61 2,53.4440291628788,-1.41501343560606
S62 6,53.4557958148149,-1.34263567901235
S62 7,53.4723428016194,-1.36305014170041
S63 7,53.498444119266,-1.34045307798165
S63 8,53.5191694907976,-1.32008670552147
S64 0,53.4981377471264,-1.27694359770115
S64 8,53.4853486641509,-1.31670194339623
S65 1,53.4352852411765,-1.34692969411765
S66 1,53.4182042867647,-1.27521593382353
S66 2,53.4253914829545,-1.27624300568182
S66 6,53.423636,-1.195874
S7 1,53.360875601227,-1.48388776687117
S7 2,53.3485868551724,-1.49826053103448
S70 3,53.5435443715847,-1.4511445136612
S70 4,53.5387698511628,-1.46672508837209
S70 5,53.5222951204819,-1.47312104417671
S71 2,53.5664311359649,-1.45459871491228
S72 7,53.5766323615385,-1.37830448461538
S73 0,53.5157375838926,-1.39418046308725
S73 3,53.522894,-1.398621
S74 9,53.5019945179487,-1.4407096974359
S75 2,53.5583373248946,-1.50168139662447
S75 3,53.5312818401639,-1.51441244672131
S75 4,53.5543899302326,-1.56782899069767
S8 7,53.3264508844445,-1.48586732
S8 8,53.3351403194445,-1.46811975925926
S80 1,53.3045421594828,-1.12594361206897
S80 2,53.3008811716738,-1.11097594420601
S80 4,53.2731528510638,-1.2121010177305
S81 9,53.363573832618,-1.12053093562232
S9 2,53.4005037111111,-1.4257359
S9 3,53.3906741056338,-1.42962905633803
S9 4,53.3823047483444,-1.41137246357616
S9 9,53.394845,-1.430607
S99 1,53.404255,-1.43102963636364
SA1 1,51.6248462582417,-3.9366063076923
SA1 3,51.6191512715232,-3.94678963576159
SA1 4,51.6171596481482,-3.95785918518519
SA1 5,51.6229880892857,-3.94666917857143
SA1 8,51.6236308431372,-3.92039943137255
SA1 9,51.6349987184465,-3.93325954368932
SA10 6,51.6566888669355,-3.84700643145161
SA10 8,51.6986860179641,-3.7743362994012
SA10 9,51.7735769824561,-3.69303690350877
SA11 1,51.6577630093024,-3.8041304
SA11 3,51.6608576282528,-3.78714482527881
SA11 5,51.7462555487805,-3.62251389634147
SA12 6,51.5947132741936,-3.80103978225806
SA12 7,51.6035595677084,-3.82009940625
SA12 8,51.616535503268,-3.8040365620915
SA13 9,51.5926395897436,-3.7792441025641
SA14 7,51.8060589542857,-4.08808310285714
SA14 8,51.6995354285714,-4.11982904983388
SA14 9,51.6792705929648,-4.11350824120603
SA15 1,51.6794085932203,-4.15317565254237
SA15 4,51.6943760137931,-4.18263217931035
SA17 4,51.7377946182796,-4.26847952688172
SA17 5,51.7723716956522,-4.30156564782609
SA18 1,51.7994686842105,-3.88655668421053
SA18 2,51.798644780303,-3.9709104469697
SA19 7,51.9582715443548,-4.00444955645161
SA19 8,52.0267320204918,-3.9370237704918
SA19 9,51.9152870451977,-3.85265576836158
SA2 7,51.620239982906,-4.02842002564103
SA20 9,51.993753,-3.791739
SA3 2,51.5757859508197,-4.09292055737705
SA3 3,51.5792614382023,-4.04341219101124
SA3 4,51.5726107246963,-4.00454141700405
SA31 9,51.8512935833333,-4.30548191666667
SA32 7,51.9211471314554,-4.18032415962441
SA33 4,51.7969362136752,-4.50055620940171
SA33 5,51.8292494043716,-4.41337782513661
SA33 6,51.9266059622641,-4.39606662735849
SA34 0,51.8524962227074,-4.61890302183406
SA35 0,51.9709418372093,-4.55823274418605
SA36 0,51.9578256363636,-4.60864372727273
SA37 0,52.0158716842105,-4.59234352631579
SA38 9,52.0401452916666,-4.47569645833333
SA39 9,52.019231112069,-4.24506656896552
SA4 0,51.7251539529412,-4.057223
SA4 3,51.640102815534,-4.07821661812298
SA4 4,51.6706064879032,-4.04099914112903
SA4 8,51.7133582716763,-4.03281686127167
SA4 9,51.6774691818182,-4.0056553006993
SA40 9,52.0845212962963,-4.17457908333333
SA41 3,51.9974787247707,-4.70687994495413
SA43 2,52.0891233218884,-4.58023742489271
SA43 3,52.074393112782,-4.68764482706767
SA44 4,52.0699767043478,-4.31392876521739
SA44 5,52.0493682581968,-4.39159675409836
SA48 7,52.1363875945946,-4.13748943243243
SA48 8,52.1521341746032,-4.08747891534391
SA48 9,52.177664,-4.170511
SA5 5,51.6491852027027,-3.97678518918919
SA5 8,51.6392214863014,-3.96260654109589
SA5 9,51.6465613241379,-3.9483518137931
SA6 6,51.6766287480315,-3.93025098425197
SA6 7,51.6634337681159,-3.93713807246377
SA62 3,51.7592646523438,-5.08527558203125
SA62 4,51.7877219457831,-4.92560796385542
SA62 5,51.9198810874525,-5.02569409505704
SA62 6,51.8731812937063,-5.16376947202797
SA63 4,51.8745977325581,-4.85610058139535
SA67 8,51.7745129764706,-4.73265732156863
SA68 0,51.7303392380952,-4.76651509523809
SA69 9,51.7104933026316,-4.70645815789474
SA70 7,51.6653091971831,-4.72173006103286
SA72 6,51.6914355923077,-4.94296866923077
SA73 3,51.7161939427083,-5.04957343229167
SA8 4,51.7247359646464,-3.85460854040404
SA9 2,51.7761294478765,-3.79884782239382
SE1 0,51.5021271621622,-0.0988049081081081
SE1 2,51.5017004268293,-0.076900231707317
SE1 5,51.4908937613293,-0.0751624078549849
SE1 8,51.5025831407035,-0.106494070351759
SE1 9,51.5034728038278,-0.0939905311004784
SE10 0,51.49060241,0.011047705
SE10 9,51.4830014381443,-0.00337777319587629
SE11 4,51.4899180149999,-0.106554065
SE11 5,51.487263448718,-0.115014685897436
SE11 6,51.492635152,-0.113336664
SE12 0,51.4418346758241,0.0181533571428571
SE12 8,51.4537305341615,0.0178935217391304
SE13 6,51.4531393285024,-0.00813180193236715
SE13 7,51.4642798769231,-0.0165723653846154
SE15 2,51.4731330414508,-0.0585255233160622
SE15 5,51.4736342425742,-0.0714563564356435
SE15 6,51.4797853446808,-0.0753296127659575
SE16 2,51.4926999340102,-0.0532042639593909
SE16 3,51.4905749842105,-0.0640660105263158
SE16 4,51.4988417091837,-0.0635602244897959
SE17 1,51.4908863905325,-0.0912225857988166
SE18 1,51.4863005585106,0.0918523723404256
SE18 2,51.4774841222222,0.0892082
SE18 4,51.4775122580645,0.0552761741935484
SE18 6,51.4903533106383,0.0681101404255319
SE18 9,51.4895535161291,0.0663921612903225
SE19 2,51.4148803807106,-0.0790858680203045
SE19 3,51.4165935805085,-0.093403029661017
SE2 0,51.4847674482759,0.115324216748768
SE2 9,51.4940313760331,0.116419342975207
SE21 8,51.4362715482233,-0.0911825837563451
SE22 8,51.4553932320676,-0.0771661139240505
SE23 1,51.4455200124224,-0.0430335403726708
SE23 2,51.4365716435185,-0.0457031805555556
SE23 3,51.4424572695312,-0.0561389609375
SE24 0,51.4600091428571,-0.102167223602484
SE24 4,51.473777,-0.096518
SE24 9,51.4531181126761,-0.0976570281690141
SE25 5,51.3926947065869,-0.0755215389221557
SE25 6,51.4002062766799,-0.0840777786561265
SE26 4,51.4304742648648,-0.0520038972972973
SE26 6,51.4277587530364,-0.0640620242914979
SE27 9,51.4317204111111,-0.0982609111111112
SE3 0,51.4682113532609,0.0123086793478261
SE4 1,51.460812965251,-0.031028332046332
SE5 5,51.4739327894736,-0.0907272631578949
SE5 8,51.4686016008403,-0.0864568571428572
SE6 2,51.4399860666667,-0.0148790111111111
SE8 3,51.4848084825582,-0.0274344244186046
SE8 4,51.4743578120805,-0.0250127852348994
SE8 5,51.4854864011628,-0.0360848081395349
SE9 4,51.4322529915254,0.0440571822033898
SE9 5,51.447615030303,0.0461740545454546
SE9 6,51.45851485,0.0443242333333333
SE9 9,51.449793,0.052711
SG1 2,51.9073673807339,-0.216175958715597
SG10 6,51.845328,0.0725348037383177
SG12 7,51.8162607438423,-0.0128084384236453
SG12 8,51.7986754366812,0.0220202838427948
SG13 9,51.79574,-0.0729519999999999
SG18 0,52.0914678146068,-0.260080028089888
SG2 7,51.908376,-0.13253074566474
SG3 6,51.8608424178404,-0.182327849765258
SG4 0,51.95623325,-0.257088391304348
SG4 7,51.932681377451,-0.232218411764706
SG4 8,51.8685427984791,-0.278658467680608
SG5 2,51.9531470861244,-0.287921583732058
SG5 3,51.9674727888446,-0.329493167330678
SG6 1,51.9833800963303,-0.214496995412844
SG6 3,51.9740467416268,-0.230535985645933
SG6 4,51.9869180666667,-0.233876318518519
SG6 9,51.9814929428571,-0.209756257142857
SG7 5,52.0245306391752,-0.172326072164948
SG7 6,51.9866735368852,-0.180334053278688
SG8 0,52.0922025677083,-0.0975208020833333
SG8 6,52.0893971197917,0.0168399895833333
SG8 9,52.038646175,-0.028310235
SG9 0,51.9590070497737,0.0104799547511312
SG9 9,51.9353001446808,-0.0274826680851064
SK1 1,53.4106742477064,-2.1584755412844
SK1 3,53.4049756912752,-2.15554106711409
SK1 4,53.4054416985294,-2.14328438235294
SK10 1,53.2608485106383,-2.1211795177305
SK10 4,53.2923511843137,-2.16088336862745
SK10 9,53.2616311186441,-2.12465150847458
SK11 0,53.2158620730337,-2.09798876966292
SK11 6,53.2578685804598,-2.12762746551724
SK11 7,53.2508200600707,-2.12538400353357
SK11 8,53.2548569219331,-2.14396078066915
SK12 2,53.3578555986842,-2.03699408552632
SK13 1,53.4661894198895,-1.96508520994475
SK13 5,53.4319830909091,-1.99725965909091
SK13 6,53.4423225363129,-1.9727575027933
SK13 8,53.4413040916667,-1.94580542916667
SK14 5,53.4406466066351,-2.07238865876777
SK14 6,53.4520772206897,-2.01583119310345
SK14 8,53.4626871,-1.9940155625
SK14 9,53.452307,-2.078203
SK15 3,53.4957517798165,-2.03397361009174
SK16 4,53.4756574341085,-2.09080386434108
SK17 6,53.2573056714801,-1.91846594945848
SK17 8,53.2846556555024,-1.81256965550239
SK17 9,53.2419602265625,-1.8878695078125
SK2 5,53.3963954772728,-2.12039289772727
SK22 1,53.38234012,-1.97667086
SK22 4,53.3706772590361,-1.99973669277108
SK22 9,53.407578,-2.16156
SK23 0,53.3260495260116,-1.91189767630057
SK23 7,53.3234904362139,-1.97997083127572
SK23 9,53.3186616901409,-1.92521145070423
SK3 0,53.4016501627907,-2.18307185116279
SK3 8,53.3923593802817,-2.16238128169014
SK4 2,53.414243150289,-2.18012736416185
SK4 3,53.4154365245902,-2.19963848087432
SK5 6,53.4439394981685,-2.15811139560439
SK5 8,53.4286948602941,-2.13498065441177
SK6 1,53.4251827315789,-2.0979825631579
SK6 3,53.4110097154472,-2.10141781300813
SK6 4,53.4158024478528,-2.08178556441718
SK6 6,53.3973118383233,-2.07077377844311
SK6 7,53.3877849646465,-2.06262254545454
SK7 1,53.3531405371429,-2.16771850857143
SK7 4,53.3813092539682,-2.11730064550265
SK7 5,53.3755241523179,-2.13310262251656
SK7 6,53.3713530492958,-2.11151847887324
SK8 2,53.3936148510638,-2.20003886524823
SK8 3,53.3719178864469,-2.2250939047619
SK8 7,53.3666113777778,-2.18503858333333
SK9 4,53.3400997614679,-2.23595603669725
SK9 5,53.3273941390729,-2.24335081456954
SK9 6,53.318818984375,-2.2488601015625
SL0 0,51.5351331752577,-0.521880572164949
SL0 9,51.51308540625,-0.5087935
SL1 1,51.5081206043956,-0.587756978021978
SL1 3,51.5181413031496,-0.604082551181103
SL1 4,51.5199952892562,-0.618833090909091
SL1 6,51.5237314,-0.6490784
SL1 7,51.53043503125,-0.6624477265625
